name,size_bytes,currency,price,review_count,rating,content_rating,primary_genre
Fake call from the Easter Bunny,15771648,USD,0,39,2,4+,Entertainment
TTPlayer - The Cinema In My Pocket,15943044,USD,2.99,164,4,4+,Entertainment
Charity Miles: Walking & Running Distance Tracker,140154880,USD,0,3115,4,4+,Health & Fitness
Battlefield™ Companion,58883072,USD,0,689,2.5,12+,Social Networking
WikiCamps Australia,23020544,USD,4.99,10,4.5,4+,Travel
Impots.gouv,9299968,USD,0,0,0,4+,Finance
Freeform – watch live TV & stream full episodes,56845312,USD,0,18492,2.5,12+,Entertainment
笑ったら負け,3700736,USD,0,0,0,4+,Book
"Paper by FiftyThree - Sketch, Diagram, Take Notes",134009856,USD,0,18219,4,4+,Productivity
Dikie & Dukie: Learn to Read in Spanish HD,47760353,USD,2.99,2,3,4+,Games
"Whisper - Share, Express, Meet",98764800,USD,0,39819,4,17+,Social Networking
Emoji>,130970624,USD,0,55338,4.5,9+,Entertainment
Emoji - inTextMoji Pro ;),130950144,USD,0.99,7204,4.5,9+,Entertainment
Hay Day,113641472,USD,0,567344,4.5,4+,Games
Nom Nom Paleo,51230720,USD,5.99,2555,4.5,4+,Food & Drink
Lingji tarot-nice and funny in line with tarot cards,64246784,USD,0.99,11,3,4+,Entertainment
饿了么外卖-大牌美食，折扣热卖,82781184,USD,0,481,4.5,17+,Food & Drink
Google Drive - free online storage,185695232,USD,0,59255,4.5,4+,Productivity
THE KING OF FIGHTERS-i 2012,1196212224,USD,2.99,228,4.5,12+,Games
360云盘,81857536,USD,0,437,4.5,4+,Productivity
Real Pool 3D,76383232,USD,1.99,1156,4,4+,Games
Cooking Academy (Full),43375753,USD,1.99,475,4.5,4+,Games
iSleep Easy - Meditations for Restful Sleep,178581504,USD,3.99,664,4.5,4+,Health & Fitness
"Pic Jointer – Photo Collage, Camera Effects Editor",81019904,USD,0,51330,4.5,4+,Photo & Video
Smule Sing!,109940736,USD,0,119316,4.5,9+,Music
AnatomyMapp,104392704,USD,9.99,23,3.5,4+,Medical
Inspiration Maps VPP,174490624,USD,9.99,112,4,4+,Education
Toca Kitchen Monsters,64406528,USD,0,8062,4,4+,Education
Bike Race Pro - Top Motorcycle Racing Game,119231488,USD,0.99,26881,4.5,4+,Games
Bike Race - Top Motorcycle Racing Games,120187904,USD,0,405007,4.5,4+,Games
KeyBank Mobile,32492544,USD,0,623,2.5,17+,Finance
Amazon Music,77778944,USD,0,106235,4.5,4+,Music
闲鱼-让你的闲置游起来,84877312,USD,0,286,4,9+,Shopping
Sonic The Hedgehog 4™ Episode II,721056768,USD,2.99,5606,3.5,9+,Games
战神之怒,599319461,USD,0.99,9,4.5,4+,Games
Extreme Fishing 2 Free,54148397,USD,0,12002,4.5,4+,Games
Puppet Pals Pocket Director's Pass,86945792,USD,1.99,7,4.5,4+,Education
Max Payne Mobile,1428322304,USD,2.99,2183,4.5,17+,Games
驾考宝典-2017最新考驾照驾校学车驾考通,191521792,USD,0,208,5,4+,Lifestyle
"Postmates - Food Delivery, Faster",87960576,USD,0,9519,3.5,4+,Food & Drink
Flipagram,84792320,USD,0,79905,4.5,12+,Photo & Video
Subway Surfers,156038144,USD,0,706110,4.5,9+,Games
Easter Bunny Tracker Fun,10027923,USD,0,83,3,4+,Entertainment
电信营业厅,107940864,USD,0,248,3.5,4+,Utilities
Majiang Mahjong（单机+川麻+二人+武汉+国标）,74442752,USD,0,1007,5,12+,Games
Home Design 3D GOLD,207154176,USD,9.99,9889,4.5,4+,Productivity
Papa's Burgeria,42811392,USD,2.99,1589,4.5,4+,Games
Bazaart Photo Editor Pro and Picture Collage Maker,120474624,USD,0,4909,4.5,4+,Photo & Video
Baldur's Gate: Enhanced Edition,2441125888,USD,9.99,1454,4,12+,Games
农行掌上银行,63531008,USD,0,57,2.5,4+,Finance
Hidden World,104166400,USD,1.99,279,4.5,4+,Games
Prize Wheel ™,36770816,USD,0,3287,4,17+,Entertainment
Flick Home Run ! HD,21049015,USD,0.99,2144,4.5,4+,Games
Little Writer - The Tracing App for Kids,37417984,USD,0.99,1348,4.5,4+,Education
Slingshot Racing,78962688,USD,0.99,3189,4.5,4+,Games
"LINE Camera - Photo editor, Animated Stamp, Filter",77113344,USD,0,3978,4.5,4+,Photo & Video
Think in Japanese (Original name:ひとりごと英語),63654912,USD,2.99,0,0,12+,Reference
Offroad Legends,96497664,USD,0.99,22281,4.5,4+,Games
内涵段子 - 精选搞笑图片、视频,96586752,USD,0,275,5,17+,Entertainment
Bejeweled Classic HD,151254016,USD,0,70926,4.5,4+,Games
Virtua Tennis Challenge,401727488,USD,4.99,1339,4,4+,Games
Dark Sky Weather,20826112,USD,3.99,10014,4,4+,Weather
Translator !!,27192320,USD,9.99,128,4,4+,Productivity
Cortex Camera,3409920,USD,2.99,346,4,4+,Photo & Video
上海移动掌上营业厅,61895680,USD,0,22,3,4+,Lifestyle
Weaphones: Firearms Simulator Volume 1,61468672,USD,2.99,1478,4.5,12+,Games
Le Havre (The Harbor),157290496,USD,4.99,2125,4.5,4+,Games
Block Story Premium,224559104,USD,2.99,734,4,9+,Games
"You Doodle - draw on photos & pictures, add text",72188928,USD,0,8520,4.5,4+,Photo & Video
SuperPhoto - Photo Effects & Filters,55636992,USD,0,1952,4.5,4+,Photo & Video
FreePrints – Photos Delivered,112790528,USD,0,26060,5,4+,Photo & Video
聚美优品-新用户专享160元现金券,153457664,USD,0,42,4.5,4+,Shopping
"Depop - Buy, Sell and Share",85724160,USD,0,2478,4.5,12+,Shopping
天猫-购物,211127296,USD,0,426,4.5,17+,Shopping
FOCUS Online - Aktuelle Nachrichten,68831232,USD,0,373,4.5,12+,News
Text 2 Group Pro - Quickly send SMS messages,49426432,USD,2.99,2798,4,4+,Productivity
ケンタッキーフライドチキン　公式アプリ,50291712,USD,0,0,0,17+,Food & Drink
Onion Browser - Secure & Anonymous Web with Tor,42329088,USD,0,691,3.5,17+,Utilities
Visual Anatomy,215178240,USD,2.99,571,4.5,12+,Medical
Alice in the Mirrors of Albion: Hidden object game,1222732800,USD,0,47382,4,4+,Games
Burrito Bison,58088448,USD,0.99,416,4,12+,Games
"Credit Karma: Free Credit Scores, Reports & Alerts",95494144,USD,0,101679,5,4+,Finance
翼支付-只为简单生活,98640896,USD,0,9,1.5,17+,Finance
The Sandbox - Building & Crafting a Pixel World!,171482112,USD,0,41108,4.5,4+,Games
ZENFORMS: Protectors,111136768,USD,1.99,1127,4,12+,Games
"RetailMeNot Shopping Deals, Coupons, Savings",133086208,USD,0,18544,4.5,4+,Shopping
VinoCell: manage your wine cellar like a pro,37157888,USD,8.99,248,4,17+,Food & Drink
Dokuro,146078720,USD,1.99,84,4.5,9+,Games
Toca Train,81991680,USD,2.99,1397,4,4+,Education
Toca Band,323621888,USD,2.99,3107,4.5,4+,Education
My Singing Monsters,240521216,USD,0,130519,4.5,4+,Games
PIP Camera-Selfie Cam&Pic Collage&Photo Editor,74172416,USD,0,8454,4.5,4+,Photo & Video
ATracker - Daily Task and Time Tracking,153064448,USD,0,1114,4.5,4+,Productivity
Brutal Street,68812800,USD,0,777,4.5,12+,Games
冒険ダンジョン村,187158528,USD,4.99,0,0,4+,Games
Slots - Pharaoh's Way,76591104,USD,0,69610,4.5,12+,Games
iTranslate Voice - Speak & Translate in Real Time,56189952,USD,6.99,14469,4,4+,Productivity
The Official DVSA Highway Code,67291136,USD,3.99,0,0,4+,Education
腾讯微云-安全备份共享文件和照片,63563776,USD,0,308,4,4+,Productivity
"Remind: Fast, Efficient School Messaging",117131264,USD,0,9796,4.5,4+,Education
宝宝树孕育-火爆的备孕怀孕育儿社区,120731648,USD,0,456,4.5,17+,Health & Fitness
Best Skins Creator Pro - for Minecraft PE & PC,36002816,USD,1.99,4243,4,4+,Utilities
フリル(FRIL) - 満足度No.1 のフリマアプリ,68782080,USD,0,7,4,17+,Shopping
PopCam　Photo,52942848,USD,0,160,4,4+,Photo & Video
Nearpod,75843584,USD,0,1057,4,4+,Education
AutoRap by Smule,71257088,USD,0,18202,4,12+,Music
The Amazing Spider-Man,829148559,USD,6.99,17895,4.5,12+,Games
Temple Run: Brave,130115584,USD,1.99,27593,4,4+,Games
BabyScope - Prenatal Listener,61694976,USD,4.99,875,3,4+,Utilities
realMyst,1043664896,USD,6.99,708,4,12+,Games
Sun Surveyor - Sun & Moon Visualization Tool,26597376,USD,9.99,183,5,4+,Photo & Video
Shogi,17691648,USD,0,26,4,4+,Games
Fair Food Maker Game - Make Yummy Carnival Treats,111604736,USD,0,12251,4,4+,Games
Potty Time with Elmo,47083520,USD,2.99,712,3.5,4+,Education
My Mixtapez Music,84864000,USD,0,26286,4.5,12+,Music
Fuel Rewards® program,58839040,USD,0,2249,4.5,4+,Shopping
Poop Break,6529024,USD,0.99,21,4,9+,Utilities
Plague Inc.,95603712,USD,0.99,143285,4.5,12+,Games
DiveChamp,41779200,USD,0.99,295,4.5,4+,Games
Tom Loves Angela,53489664,USD,0.99,1151,4,4+,Entertainment
Tom Loves Angela for iPad,55357440,USD,2.99,2286,4,4+,Entertainment
Jake's Never Land Pirate School,303058944,USD,0.99,4337,4,4+,Entertainment
Flow Free,20669440,USD,0,373857,4.5,4+,Games
"Pixlr - Photo Collages, Effects, Overlays, Filters",73878528,USD,0,2099,4,4+,Photo & Video
JaxReady,8352768,USD,0,22,3.5,17+,Weather
Storm Shield,26501120,USD,2.99,2516,4.5,12+,Weather
CamCard HD -business card scanner & reader,80380928,USD,7.99,319,4,4+,Business
Pumped: BMX,38629376,USD,1.99,1164,5,4+,Games
Sworkit - Custom Workouts for Exercise & Fitness,143166464,USD,0,16819,5,4+,Health & Fitness
Fieldrunners 2,89068544,USD,2.99,14214,5,9+,Games
Photo Editor by Aviary,36269056,USD,0,39501,4.5,12+,Photo & Video
"Hurricane Tracker WESH 2 Orlando, Central Florida",29992960,USD,0,203,4,4+,Weather
Bluebeam Revu,150128640,USD,9.99,210,3,4+,Productivity
ナビタイムの乗り換え案内 - 遅延情報やバス時刻表を案内するアプリ,103106560,USD,0,48,4.5,4+,Navigation
Where's My Perry?,126416896,USD,2.99,24314,4.5,4+,Games
"Seeds Pro For Minecraft - Server, Skins, Community",29258752,USD,1.99,12770,4.5,9+,Games
今日头条 - 热点新闻资讯、娱乐视频,108229632,USD,0,428,4.5,17+,News
Granny Smith,68317184,USD,1.99,8568,4.5,4+,Games
Lep's World 2 Plus - super best platformer games,66832384,USD,0.99,8404,4.5,4+,Games
Lyft,157950976,USD,0,46922,4.5,4+,Travel
SnoreLab : Record Your Snoring,56814592,USD,0,1341,4.5,12+,Medical
Clash of Clans,116476928,USD,0,2130805,4.5,9+,Games
Frax HD - The First Realtime Immersive Fractals,94023680,USD,1.99,298,5,4+,Entertainment
Zombie Tsunami,115895296,USD,0,31311,4.5,4+,Games
The Wonder Weeks,28716032,USD,1.99,397,2.5,17+,Health & Fitness
"Disney Channel – Watch Full Episodes, Movies & TV",132038656,USD,0,21082,3.5,4+,Entertainment
"Disney Junior – Watch Full Episodes, Movies & TV",113905664,USD,0,8077,3,4+,Entertainment
"Disney XD – Watch Full Episodes, Movies & Live TV",109049856,USD,0,5703,3.5,4+,Entertainment
METAL SLUG 3,151613440,USD,2.99,2798,3.5,9+,Games
CBS Full Episodes and Live TV,93207552,USD,0,39436,2.5,4+,Entertainment
东方财富网领先版-财经资讯&股票开户,133628928,USD,0.99,0,0,4+,Finance
Dungeon Village,187506688,USD,4.99,1000,4.5,4+,Games
Wish - Shopping Made Fun,48428032,USD,0,141960,4.5,12+,Shopping
"Sight Words Games & Flash Cards for Reading and Spelling Success at School (Learn to Read Preschool, Kindergarten and Grade 1 Kids)",54198272,USD,2.99,59,3.5,4+,Education
LiveCollage Pro-Photo Collage Maker&Photo Editor,88022016,USD,1.99,12319,4.5,4+,Photo & Video
Photo Collage Maker & Photo Editor - Live Collage,94266368,USD,0,93781,4.5,4+,Photo & Video
Trigger Fist,144196155,USD,0,69624,4.5,12+,Games
Talking Ginger for iPad,79683584,USD,0,20065,4.5,4+,Entertainment
same - 就是聊得来,123238400,USD,0,78,4,17+,Social Networking
Deck Pass Plus,10240000,USD,1.99,350,3.5,4+,Sports
Tone Sphere,411227136,USD,1.99,360,4.5,4+,Games
Dragon Island Blue,53772288,USD,0.99,9119,5,9+,Games
Organ Trail: Director's Cut,245444608,USD,2.99,3389,4.5,12+,Games
cute icon&wallpaper dressup - CocoPPa,65789952,USD,0,12508,4,4+,Lifestyle
DEAD TRIGGER,301228032,USD,0,78918,4.5,17+,Games
MY LITTLE PONY: Magic Princess Quests,107032576,USD,0,65201,4.5,4+,Games
Fragment's Note,714801152,USD,3.99,1,5,4+,Games
Bad Piggies,260106240,USD,0,26259,4.5,4+,Games
Odysseus: Long Way Home HD (Full),281676680,USD,4.99,39,4,4+,Games
KODAK Kiosk Connect App,21434368,USD,0,3711,4.5,4+,Photo & Video
Modern Essentials,53814272,USD,6.99,112,3.5,12+,Health & Fitness
Snail Bob,210245632,USD,0.99,9453,4.5,4+,Games
InstaBoard  for Instagram - photos & videos repost,53230592,USD,0,1571,3.5,12+,Photo & Video
Topia World Builder,59056128,USD,1.99,1775,3.5,4+,Games
Bubble Mania™,189151232,USD,0,122081,4.5,4+,Games
Dr. Panda Hospital,417707008,USD,2.99,372,4,4+,Education
Tapage by My Little App,54250496,USD,0,41,4.5,17+,Lifestyle
UFC ®,45790208,USD,0,809,2.5,12+,Sports
Rhonna Collage,123987968,USD,1.99,239,4,4+,Photo & Video
Upward Basketball Coach,36912128,USD,0.99,138,3.5,4+,Sports
Celebrity Look Alike App - Face Compare,49332224,USD,0,403,2.5,4+,Entertainment
BADLAND,222380032,USD,2.99,21325,4.5,9+,Games
Certified Mixtapes - Hip Hop Albums & Mixtapes,41123840,USD,0,9975,4.5,12+,Music
Hungry Shark Evolution,320535552,USD,0,83784,4.5,12+,Games
Into the Dead,171828224,USD,0,32492,4.5,12+,Games
Fitstar Personal Trainer,50043904,USD,0,7496,4.5,4+,Health & Fitness
"Oje, ich wachse!",26168320,USD,1.99,0,0,4+,Health & Fitness
书香云集Pro-小说电子书免费看书读书听书追书无广告阅读器,52120576,USD,0.99,14,5,17+,Book
"Over— Edit Photos, Add Text & Captions to Pictures",109300736,USD,0,16221,4.5,4+,Photo & Video
Google Chrome – The Fast and Secure Web Browser,95385600,USD,0,55750,3.5,17+,Utilities
Tentacles: Enter the Dolphin,580818944,USD,2.99,1678,4.5,9+,Games
Full Fitness : Exercise Workout Trainer,104803328,USD,2.99,7573,4.5,4+,Health & Fitness
Trainz Driver - train driving game and realistic railroad simulator,384385024,USD,2.99,2228,4,4+,Games
Toddler Counting 123,60891136,USD,0.99,121,4,4+,Education
Lapse It Pro • Time Lapse & Stop Motion Camera • Professional HD,22585344,USD,2.99,2079,4.5,4+,Photo & Video
UNO ™ & Friends,131464192,USD,0,68911,4,9+,Games
Raiden Legacy,177562624,USD,4.99,443,4.5,9+,Games
BrainHQ - Brain Training,72673280,USD,0,684,4,4+,Education
Block Earth,85463040,USD,4.99,2089,4,4+,Games
Bastion,1281059840,USD,4.99,14247,4.5,12+,Games
Rayman Jungle Run,78690304,USD,2.99,25517,4.5,9+,Games
TEDICT - Learn English with TED Video,6398976,USD,2.99,77,4.5,4+,Education
Big Fish Casino – Best Vegas Slot Machines & Games,108107776,USD,0,113959,4.5,12+,Games
暴风影音-BaoFeng Player,83532800,USD,0,287,4.5,17+,Entertainment
SpellingCity,109510656,USD,0,1566,3.5,4+,Education
どうぶつしょうぎ(公式),33780714,USD,0.99,1,4,4+,Games
"We Heart It - Fashion, wallpapers, quotes, tattoos",79953920,USD,0,90414,5,12+,Social Networking
IronMobile - Ironman Athlete Tracker,5086208,USD,0.99,126,3,4+,Sports
Been Together,50371584,USD,0.99,20,4.5,4+,Lifestyle
Hurricane Impact by HurricaneTrack.com,7477248,USD,2.99,60,3.5,4+,Weather
Voice Translate Pro,20605952,USD,3.99,1158,4.5,4+,Business
Castle Raid,47127849,USD,0.99,1087,4.5,9+,Games
Need for Speed™ Most Wanted,2023336960,USD,4.99,7315,4,4+,Games
Tiny Wings HD,28681216,USD,2.99,12181,4.5,4+,Games
Robot Unicorn Attack 2,106917888,USD,0,21432,4.5,9+,Games
Presidential Election & Electoral College Maps,32719872,USD,2.99,222,3.5,4+,News
The Secret Society® - Hidden Mystery,1433910272,USD,0,168674,4,4+,Games
Space Agency,34965504,USD,1.99,1565,4.5,4+,Games
NBC Sports,129395712,USD,0,47172,2.5,4+,Sports
征戦エクスカリバー,89853952,USD,0,8,3.5,9+,Games
Unfilth Your Habitat,12316672,USD,0.99,321,4.5,17+,Productivity
WiFi Map Pro - Scan & Get Passwords for free Wi-Fi,87569408,USD,4.99,1155,4,4+,Travel
Word Search Colorful,19643392,USD,0,7131,4,12+,Games
Wireless Transfer App:Sync backup photo and video,35957760,USD,2.99,1810,4.5,4+,Photo & Video
8 Ball Pool™,86776832,USD,0,416736,4.5,4+,Games
Photo Grid - photo collage maker & photo editor,112073728,USD,0,40531,4.5,4+,Photo & Video
ownCloud,34676736,USD,0.99,249,3,17+,Productivity
大盛グルメ食堂,109486080,USD,4.99,0,0,4+,Games
"YouTube - Watch Videos, Music, and Live Streams",124673024,USD,0,278166,2.5,17+,Photo & Video
TimeTraks,698800,USD,0.99,68,2,4+,Entertainment
"Shopular Coupons, Weekly Deals for Target, Walmart",52582400,USD,0,22729,5,4+,Shopping
Magellan,44860416,USD,2.99,313,4.5,4+,Music
Real Metronome Pro,56131584,USD,1.99,95,4,4+,Music
McGraw-Hill K-12 ConnectED Mobile,26227712,USD,0,594,2.5,4+,Education
The World Ends with You: Solo Remix,2664228864,USD,17.99,2760,4.5,9+,Games
Bad Piggies HD,260040704,USD,0,19018,4.5,4+,Games
Amazon Prime Video,69435392,USD,0,43667,4,12+,Entertainment
Camera360 Concept - HelloCamera,45243392,USD,0.99,1335,4.5,4+,Photo & Video
Hurricane by American Red Cross,54710272,USD,0,1158,4,4+,Weather
Finding Nemo Storybook Deluxe,1131319296,USD,2.99,117,4,4+,Book
Weather & Radar,94449664,USD,0,37,4,4+,Weather
キクタン  【Basic】  4000 ～聞いて覚える英単語～(アルク),113008640,USD,3.99,0,0,4+,Education
キクタン 【Advanced】 6000 ～聞いて覚える英単語～(アルク),114601984,USD,3.99,0,0,4+,Education
キクタン 【Super】 12000 ～聞いて覚える英単語～(アルク),113598464,USD,3.99,0,0,4+,Education
PetWorld 3D: My Animal Rescue Premium,177914880,USD,5.99,1815,4,4+,Games
"Quizlet: Study Flashcards, Languages & Vocabulary",95381504,USD,0,16683,4.5,4+,Education
Can Knockdown 3,151453696,USD,1.99,1135,4.5,4+,Games
Super Why! ABC Adventures,147821568,USD,3.99,242,3,4+,Education
Photo Editor-,46732288,USD,0,9095,4.5,4+,Photo & Video
Bingo!™,236914688,USD,0,56852,4.5,12+,Games
Blendamaze,53692416,USD,2.99,1504,4.5,4+,Games
DMBX 2 - Mountain Bike and BMX,165738053,USD,1.99,42,4,4+,Games
Traffic Racer,132160512,USD,0,22458,4.5,4+,Games
"Karaoke - Sing Karaoke, Unlimited Songs!",95711232,USD,0,28606,4.5,4+,Music
百度网盘,114601984,USD,0,2434,4.5,12+,Productivity
Bingo Pop,274991104,USD,0,18971,4,12+,Games
Infectonator,25939813,USD,0.99,3069,4.5,9+,Games
Tinder,126720000,USD,0,143040,3.5,17+,Lifestyle
ZARA,61317120,USD,0,2731,4.5,4+,Shopping
万年历-农历黄历日历天气,111135744,USD,0,0,0,12+,Utilities
Slayin,22982656,USD,0.99,45574,4.5,12+,Games
"Handwriting Without Tears: Wet-Dry-Try for Capitals, Numbers & Lowercase",69922816,USD,4.99,382,3.5,4+,Education
Stick Texting Emoji Emoticons Killer,90030080,USD,1.99,321,3,9+,Utilities
Super Hexagon,33219584,USD,2.99,10748,4.5,4+,Games
ヨドバシ,19196928,USD,0,0,0,17+,Shopping
True Skate,66697216,USD,1.99,11065,4,4+,Games
平安金管家 — 值得信赖的移动金融生活管家,131750912,USD,0,5,2.5,17+,Finance
I see! Math1,96665600,USD,4.99,0,0,4+,Education
Cafeteria Nipponica,186856448,USD,4.99,274,4.5,4+,Games
STARZ,110111744,USD,0,8971,3.5,17+,Entertainment
Pac-12 Now,71500800,USD,0,1221,3,4+,Sports
Camera+ for iPad,62664704,USD,4.99,641,3.5,4+,Photo & Video
Word Chums,90521600,USD,3.99,11536,5,4+,Games
Dr. Panda's Restaurant,125091840,USD,1.99,370,4,4+,Games
LAMP Words For Life,583263232,USD,299.99,41,4,4+,Education
Jumping Horses Champions,41161832,USD,0.99,835,4.5,4+,Games
スシロー,32113664,USD,0,0,0,4+,Food & Drink
WWE,88150016,USD,0,7553,4,12+,Entertainment
Starfall Learn to Read,107464704,USD,0,474,4,4+,Education
The Room,338273280,USD,0.99,143908,5,9+,Games
Followers - Social Analytics For Instagram,59160576,USD,0,112778,4.5,4+,Social Networking
Stock Market HD: Real Time Stocks Tracker + Forex,77485056,USD,2.99,1275,3.5,4+,Finance
"It's The Great Pumpkin, Charlie Brown",141408256,USD,5.99,632,4,4+,Book
ClassDojo,80195584,USD,0,35440,4.5,4+,Education
NASCAR MOBILE,70040576,USD,0,16385,4,4+,Sports
Daniel Tiger’s Neighborhood: Play at Home with Daniel,58736640,USD,2.99,930,3.5,4+,Education
百度地图HD,107509760,USD,0,771,4.5,4+,Navigation
Cymera - Photo & Beauty Editor & Collage,123231232,USD,0,523,3,4+,Photo & Video
Candy Crush Saga,222846976,USD,0,961794,4.5,4+,Games
Ugly,47773530,USD,0,224,4,4+,Entertainment
Crazy Taxi,277301248,USD,0,8573,4,9+,Games
Touch Camera - Fast Recording and Burst,5071872,USD,1.99,36,1,4+,Photo & Video
Jメール 出会える人気の匿名SNS出会い系アプリ,27784192,USD,0,11,3.5,17+,Social Networking
SMART Notebook for iPad,97378304,USD,5.99,301,2.5,4+,Education
The Tiny Bang Story,189565952,USD,1.99,143,3,4+,Games
滴滴出行,108676096,USD,0,1103,4,4+,Travel
Campaign Manager - A Presidential Election Simulation Game,7053312,USD,2.99,116,4,4+,Games
Vector HD,137798656,USD,0.99,1291,4.5,9+,Games
百度网盘 HD,50118656,USD,0,869,4,4+,Productivity
Talking Angela for iPad,76846080,USD,0,32763,3.5,4+,Entertainment
Earn to Die,56385536,USD,0.99,6977,4.5,12+,Games
Earn to Die HD,49803264,USD,2.99,2028,4.5,12+,Games
Baby Rattle with Child Lock,22364160,USD,1.99,441,4.5,4+,Games
Clue Solver - for Clue or Cluedo board games,77971456,USD,0.99,185,1.5,4+,Games
ESPN Fantasy Football Baseball Basketball Hockey,25164800,USD,0,64925,4,4+,Sports
TransParent Compass,35382272,USD,0,0,0,4+,Utilities
去哪儿攻略—查游记旅游攻略，订机票酒店,57138176,USD,0,25,4,4+,Travel
Draw a Stickman: EPIC,72376320,USD,1.99,413,4.5,9+,Games
Year Walk,213773594,USD,3.99,1951,4.5,12+,Games
Angry Birds Friends,190382080,USD,0,23655,4,4+,Games
